pressure,temperature,altitude,ax,ay,az,pitch,roll,yaw
92759.53,19.35,738.8643,-0.031855,0.341831,0.944463,1.350322,16.60314,233.1161
92764.23,19.36,738.4442,-0.03918,0.277378,0.968877,2.451689,15.48818,232.9742
92764.59,19.37,738.4099,-0.058711,0.213413,0.984502,2.93667,12.23948,233.3052
92764.59,19.37,738.4099,-0.057734,0.171421,0.974248,3.366466,8.995478,233.6484
92767.91,19.37,738.114,-0.067988,0.042515,1.005498,3.960375,3.819003,233.8666
92769.59,19.37,737.9633,-0.002559,0.084019,1.035283,2.041579,3.867302,232.2886
92764.95,19.37,738.3782,0.056035,0.108921,0.978643,-1.355311,7.440761,225.2321
92769.63,19.38,737.9607,0.035039,0.119175,1.000615,-2.863971,10.37499,213.7967
92764.42,19.38,738.4257,-0.102656,0.106968,0.958135,-1.093858,11.04252,199.0294
92769.63,19.38,737.9607,-0.031855,0.158237,1.020146,0.733444,9.640414,182.9942
92776.66,19.39,737.3318,-0.075313,0.19437,0.958135,3.795805,10.42266,168.5681
92775.34,19.39,737.4507,-0.055293,0.110386,0.996221,3.657075,8.773997,156.927
92791.84,19.4,735.9737,-0.154414,0.060581,0.937139,6.838003,6.697289,146.5209
92768.56,19.44,738.0558,-0.149043,0.022495,1.063115,7.296146,3.124106,134.2844
92766.33,19.45,738.2566,0.143438,0.051304,0.983525,0.950465,3.080863,117.8284
92767.76,19.43,738.1271,0.035527,0.046421,1.005498,-5.417524,5.720267,95.63919
92769.55,19.41,737.9686,0.044805,0.191929,1.038213,-6.459104,10.17893,76.15691
92766.48,19.39,738.2408,0.016484,0.225132,0.981084,-7.660892,12.74597,61.40264
92764.03,19.38,738.4601,0.086797,0.25394,0.964482,-6.975041,13.09507,48.49255
92760.48,19.38,738.7798,0.04041,0.260776,0.924932,-4.762871,13.41372,36.44418
92762.81,19.39,738.571,0.080937,0.297886,0.87708,-4.16067,16.03203,29.11101
92764.88,19.4,738.3861,-0.077754,0.154819,1.135869,-1.86084,13.99156,29.37218
92765.17,19.39,738.3597,-0.024043,0.277378,0.800908,-2.505298,13.1279,33.54291
92767.18,19.4,738.18,0.074102,0.320347,1.025029,-5.31453,13.89943,38.84521
92767.18,19.4,738.18,0.178105,0.176304,0.970342,-9.334071,9.047606,42.93732
92763.56,19.4,738.5023,0.123906,0.165562,0.979131,-6.900503,9.664023,45.2169
92765.95,19.41,738.2883,-0.006953,0.098179,1.023564,-3.81572,7.341944,48.12743
92765.3,19.41,738.3491,0.267949,-0.121548,1.026006,-7.382669,6.709645,50.6981
92765.3,19.41,738.3491,0.098027,0.158726,0.832158,-7.477093,6.672742,43.58351
92771.94,19.41,737.7546,0.022344,0.157749,1.1471,-4.471961,9.435055,41.13864
92768.65,19.41,738.0479,-0.039668,0.274448,0.755986,-3.655412,7.956883,41.90646
92768.98,19.42,738.0188,0.13416,0.178257,1.070928,-5.522547,8.037409,43.30296
92770.36,19.42,737.8946,0.088262,0.320835,0.752568,-6.378233,3.844831,42.80589
92768.38,19.42,738.0717,0.02332,0.159702,1.110967,-2.899924,6.888076,44.31946
92768.12,19.43,738.0955,-0.046504,0.418979,0.817998,-1.886977,5.622011,48.50928
92771.05,19.43,737.8339,0.039434,0.050327,1.150029,-4.466172,5.149184,50.9232
92771.8,19.44,737.7678,0.069707,0.111851,0.854131,-6.102394,1.125305,49.14177
92772.75,19.43,737.6806,0.056523,0.078159,1.245732,-2.705113,3.402555,50.62688
92774.73,19.43,737.5035,0.090703,0.225132,0.764775,-1.511574,3.573796,56.03763
92769.52,19.44,737.9713,0.035527,0.042026,1.20374,-3.917481,3.421587,60.19255
92765.61,19.44,738.32,-0.048945,0.042026,0.934209,-1.360016,2.16142,92.62704
92765.31,19.45,738.3464,-0.081172,0.070835,0.9679,-3.078272,4.358445,112.6019
92762.98,19.44,738.5552,0.003301,0.047397,0.968877,-1.85284,10.56352,142.1806
92758.44,19.45,738.9621,0.150273,0.174351,1.022588,-9.371774,12.81961,165.6869
92764.39,19.45,738.4283,0.278691,0.287144,0.902471,-15.35637,20.0873,174.5462
92781.72,19.52,736.88,-0.076289,-0.140591,0.957158,2.131815,-5.967652,176.315
92765.38,19.53,738.3412,0.013555,-0.001919,0.994268,-2.752606,-2.770163,134.9698
92798.14,19.51,735.4109,0.190313,-0.137173,0.962529,-15.40812,-11.89847,299.2175
92786.86,19.5,736.4202,-0.008418,-0.049771,1.020635,3.862251,-1.878528,302.8713
92773.7,19.5,737.5961,-0.379023,0.071812,0.937139,16.41178,5.451696,305.9673
92773.7,19.5,737.5961,-0.30627,0.063022,0.807256,20.27188,8.073041,305.3856
92781.8,19.49,736.8721,-0.05334,-0.22604,0.963994,2.906382,-12.20553,306.2099
92775.22,19.49,737.4613,0.10877,-0.039517,0.961553,-5.007233,-1.833097,312.0823
92768.69,19.46,738.0452,0.278691,0.050327,0.971318,-13.87906,0.419767,318.892
92772.55,19.45,737.6991,0.286992,-0.019497,0.856084,-17.01323,-6.318256,329.1556
92777.16,19.45,737.2869,0.258184,0.02396,0.708135,-16.28081,-12.42895,328.7488
92764.39,19.45,738.4283,0.144414,0.125034,0.745244,-12.7433,-11.44628,326.6151
92771.72,19.46,737.7731,0.05457,-0.241665,1.252568,-9.472592,-9.177852,331.3752
92762.21,19.47,738.6239,0.230352,-0.200649,1.18958,-10.51276,-10.71748,342.8841
92769.09,19.46,738.0082,0.295781,0.001987,0.724736,-21.00393,-16.08814,335.9123
92780.98,19.47,736.946,0.450078,-0.361294,1.050908,-25.20304,-16.05665,341.2929
92778.69,19.47,737.1522,0.431523,-0.220669,0.767217,-24.88002,-18.39546,347.01
92788.62,19.48,736.2617,0.328984,-0.261196,1.042119,-20.79069,-15.83784,346.3851
92784.27,19.47,736.6501,0.090703,0.040073,0.901006,-0.679581,-5.674024,349.271
92772.55,19.45,737.6991,-0.33166,0.06937,0.896123,13.3675,0.954362,351.5046
92782.13,19.42,736.843,-0.371699,0.155796,0.770635,22.61571,3.69711,344.829
92782.13,19.42,736.843,-0.575312,-0.036099,0.995732,23.34853,6.469065,341.537
92781.29,19.47,736.917,-0.188594,0.172886,0.888311,14.69556,0.466351,333.0051
92769.06,19.5,738.0109,-0.00793,-0.2402,1.187627,-5.174255,-4.618213,333.487
92795.49,19.47,735.6487,0.439824,-0.207974,0.671514,-24.30714,-14.69219,339.9417
92779.31,19.47,737.094,0.740117,-0.281704,0.805791,-33.93753,-20.12674,342.2589
92779.88,19.46,737.0438,0.383184,-0.194302,0.684209,-23.12292,-17.90367,340.3774
92800.53,19.45,735.1968,0.186895,-0.262661,1.194951,-3.655581,-7.871109,340.2206
92770.48,19.44,737.884,-0.369258,0.048374,0.845342,16.95528,-0.21865,338.6492
92785.02,19.44,736.584,-0.411738,0.063022,0.867314,25.91212,5.964309,340.998
92783.62,19.47,736.7109,-0.465937,0.084507,0.921025,21.95711,-0.258134,336.6257
92774,19.5,737.5696,-0.176387,-0.023403,1.085088,3.528791,-3.661655,335.8796
92788.14,19.5,736.3066,0.086309,-0.159634,0.926396,-14.9963,-11.04019,339.0996
92781.55,19.46,736.8932,0.42127,-0.15231,0.734014,-26.74059,-14.94121,350.3692
92782.45,19.45,736.8139,0.408086,-0.085415,0.8346,-20.06852,-8.418468,356.7385
92795.3,19.45,735.6646,0.064336,-0.11813,1.038701,2.334255,-3.798011,6.246155
92777.52,19.45,737.2552,-0.267207,0.110874,0.889775,27.91669,8.488673,10.92767
92772.73,19.47,737.6832,-0.531367,0.067905,0.701787,33.63009,9.722796,14.93573
92777.05,19.47,737.2975,-0.418574,0.168979,0.860479,18.9751,5.349614,11.94836
92778.31,19.5,737.1838,0.142461,-0.144985,0.998174,-4.984753,-3.951146,8.348328
92778.31,19.5,737.1838,0.346074,-0.084438,0.840947,-23.8168,-9.034589,10.60329
92795.59,19.48,735.6381,0.371953,-0.187954,0.935674,-22.87131,-10.8577,18.64101
92792.77,19.46,735.8918,0.266484,-0.312954,0.912725,-4.333982,-19.67964,20.54286
92837.88,19.5,731.8597,-0.093379,-0.639614,0.810674,4.637345,-32.00366,10.63245
92837.88,19.5,731.8597,-0.048457,-0.639126,0.762822,5.433768,-33.04217,7.330185
92837.44,19.53,731.8993,-0.049922,-0.385708,0.929326,2.619646,-18.93339,11.951
92846.22,19.55,731.1146,0.097051,-0.096646,0.986455,-4.508443,-4.446851,17.08365
92774.38,19.54,737.5353,0.113652,0.14603,0.985479,-9.391878,5.021715,23.87912
92774.38,19.54,737.5353,0.191777,0.150425,0.930303,-9.946531,6.282278,28.04353
92766.69,19.53,738.2223,0.123906,-0.039028,0.99085,-4.837409,-1.705282,26.5807
92765.64,19.52,738.3174,0.003789,-0.383755,0.943975,2.389961,-17.09425,17.29774
92806.98,19.51,734.6208,-0.092891,-0.333462,0.909795,5.849011,-18.21574,16.64111
92856.62,19.54,730.1844,0.141973,-0.334438,0.959111,-9.938047,-17.89564,17.83369
94683.94,19.6,568.1946,0.39002,-0.311489,0.840947,-32.65366,-24.92938,30.68251
92783.52,19.6,736.7188,0.525273,-0.392056,0.669561,-31.79745,-28.14275,36.46881
92793.02,19.56,735.8707,0.322637,-0.269985,0.97376,-9.902097,-17.68708,33.99323
92770.52,19.55,737.8814,-0.076289,-0.134243,1.055303,13.12833,-2.895933,35.14606
92767.73,19.53,738.1298,-0.392695,0.092319,0.843389,25.84099,4.405367,38.51686
92769.67,19.53,737.9554,-0.375605,0.073276,0.958135,18.83299,1.665337,32.84119
92768.16,19.54,738.0928,-0.433223,-0.065884,1.007451,4.705482,-4.056694,27.62054
92773.42,19.54,737.6225,-0.144648,-0.292446,0.869756,5.841895,-20.2929,26.41051
92838.02,19.56,731.8464,-0.121699,-0.515591,0.7721,8.295779,-33.0657,22.86115
92783.2,19.57,736.7479,-0.122676,-0.446743,0.960576,5.522906,-23.06942,26.03885
92816.66,19.6,733.7568,-0.022578,-0.215298,0.942021,-0.008073,-7.491327,32.38037
92760.61,19.62,738.7666,0.206426,0.057163,1.037236,-10.46861,5.331666,38.62637
92774.81,19.59,737.4983,0.274785,0.178257,0.922002,-14.51614,10.55977,43.68413
92771.92,19.56,737.7546,0.215703,0.018589,0.955205,-9.233855,-0.931206,46.91223
92771.83,19.55,737.7651,0.258672,-0.133755,1.01624,-11.15912,-12.20469,45.43571
92783.29,19.54,736.7399,0.393438,-0.32272,0.83167,-28.26676,-23.21177,49.58365
92789.72,19.53,736.1639,0.464238,-0.318325,0.742314,-29.54379,-24.9473,53.25391
92774.39,19.51,737.5353,0.15125,-0.152798,1.185674,-6.722826,-11.04757,51.78638
92774.39,19.51,737.5353,-0.185176,-0.009731,0.983037,15.20625,3.572196,57.42529
92772.36,19.5,737.7176,-0.317988,0.148472,0.860967,24.76923,9.831491,62.21642
92776.6,19.49,737.3371,-0.322871,0.139194,0.979131,16.49525,4.044306,55.55769
92772.3,19.49,737.7229,-0.246699,-0.05563,1.011357,7.236938,-3.397758,55.26126
92772.3,19.49,737.7229,-0.093867,-0.353481,0.879033,7.65048,-21.16102,50.61697
92776.96,19.5,737.3054,-0.059687,-0.431606,0.790654,7.226724,-28.16856,49.9977
92778.05,19.55,737.2076,-0.0675,-0.396938,1.016729,1.684438,-16.98032,54.68729
92778.05,19.55,737.2076,0.146367,-0.119595,0.992803,-8.567104,-8.61939,56.96112
92775.16,19.55,737.4666,0.413945,-0.176235,0.795049,-24.5476,-14.39453,62.19744
92792.97,19.52,735.8733,0.396855,-0.253384,0.832646,-22.27592,-16.71829,64.88104
92791.83,19.5,735.9763,0.328984,-0.249478,0.950811,-14.80065,-15.46797,65.71175
92771.23,19.45,737.818,0.163457,-0.129849,1.04749,-9.573953,-11.00264,62.50668
92771.23,19.45,737.818,0.101934,-0.13229,0.983037,-8.955023,-9.100435,60.16428
92774.24,19.42,737.5485,0.12293,-0.154751,0.961553,-7.502621,-9.406187,60.56106
92770.36,19.42,737.8946,0.120488,-0.153774,0.972783,-7.316624,-9.81569,59.94248
92768.95,19.41,738.0214,0.106328,-0.182095,0.982061,-5.924344,-10.86649,59.01579
92768.02,19.42,738.1033,0.202031,-0.383267,0.860479,-7.457804,-11.9136,57.99984
92769.64,19.42,737.9607,0.198613,-0.110806,0.927861,-9.967654,-15.15183,52.6302
92765.66,19.41,738.3148,0.240117,-0.362271,0.951299,-9.772268,-16.18577,55.72054
92762.64,19.4,738.5869,-0.055781,-0.134243,1.069951,-7.902351,-15.76688,58.62589
92762.24,19.4,738.6213,0.197148,-0.315396,0.9679,-8.245291,-16.55855,62.87198
92766.78,19.39,738.2144,0.268438,-0.303188,0.924932,-12.19252,-18.50334,63.39039
92776.27,19.38,737.3688,0.434941,-0.361782,1.077275,-15.5371,-13.79494,69.42384
92794.94,19.38,735.6962,0.235234,-0.220669,0.659795,-16.40348,-8.689095,69.58725
92794.28,19.38,735.757,0.086797,-0.026333,0.769658,-16.52762,-8.926798,66.91868
92791.66,19.38,735.9922,0.140996,0.140171,1.137334,-10.05513,-13.35379,66.1694
93042.66,19.38,713.5751,0.269902,-0.360317,0.979131,-11.40459,-15.35945,70.43317
93042.66,19.38,713.5751,0.158086,-0.437466,0.940068,-13.29291,-18.89759,75.72423
92770.73,19.39,737.8603,0.229375,-0.200649,0.852666,-14.21339,-20.63968,83.18
92776.27,19.38,737.3688,0.239141,-0.299771,0.979131,-13.97115,-17.31606,92.94156
92788.58,19.36,736.267,0.211797,-0.272915,0.92835,-12.82495,-18.49305,97.92487
92784.27,19.36,736.6528,0.378301,-0.157192,0.924932,-11.22919,-18.96474,100.6745
92784.27,19.36,736.6528,0.263555,-0.304653,0.924932,-13.65486,-18.92241,98.88932
92783.19,19.35,736.7479,0.273809,-0.462368,0.877568,-13.8274,-24.01541,97.8743
92786.11,19.35,736.4863,0.329961,-0.332974,0.818975,-18.01159,-23.95312,94.62988
92788.05,19.34,736.3119,0.328496,-0.246548,0.896611,-18.68331,-20.99723,93.08183
92793.78,19.32,735.8019,0.267949,-0.256802,0.93665,-16.77368,-20.66397,97.36378
92792.02,19.31,735.9578,0.296758,-0.270962,0.864385,-17.03908,-18.85413,98.68092
92788.24,19.29,736.296,0.378789,-0.153286,0.871709,-18.2702,-18.37581,99.32675
92791.63,19.3,735.9948,0.336797,-0.190884,0.890264,-18.44143,-18.47231,101.4289
92789.91,19.29,736.1454,0.270879,-0.543423,0.92835,-18.26083,-26.19783,103.7278
92794.46,19.29,735.7411,0.321172,-0.31979,0.847783,-17.9558,-23.36327,99.41818
92793.5,19.29,735.8257,0.178594,-0.419888,0.856084,-17.42654,-19.77773,95.89558
92788.6,19.29,736.2643,0.330449,-0.150356,0.800908,-17.45856,-18.87622,89.59818
92797.15,19.29,735.5007,0.255742,-0.192349,0.847783,-17.64244,-17.34373,79.96252
92780.05,19.29,737.028,0.311895,-0.154751,1.17249,-17.00809,-13.18,71.31896
92771.52,19.26,737.7916,0.210332,-0.237759,0.786748,-16.52028,-16.4906,79.79287
92771.52,19.26,737.7916,0.194219,-0.186001,0.881963,-14.30525,-16.1731,94.38063
92771.48,19.26,737.7942,0.208379,-0.508267,1.046025,-9.600205,-19.15844,117.8597
92782.37,19.26,736.8218,0.152227,-0.387661,0.947393,-7.87364,-22.65329,130.5422
92792.27,19.26,735.9367,0.237676,-0.425747,0.918584,-9.961003,-22.72042,136.3
92792.27,19.26,735.9367,0.250371,-0.35397,0.840459,-12.01969,-23.66673,139.5658
92786.64,19.26,736.4387,0.213262,-0.319302,0.888799,-13.23565,-21.80013,142.2963
92786.42,19.24,736.4598,0.301641,-0.33981,0.867803,-14.41525,-23.15124,143.7634
92795.66,19.17,735.6328,0.250371,-0.337856,0.852666,-15.68133,-22.27229,138.6448
92799.24,19.17,735.3131,0.293828,-0.363735,0.9054,-15.52818,-22.476,135.8639
92791.05,19.17,736.045,0.389043,-0.28854,0.815557,-17.65108,-23.4402,126.5391
92784.91,19.14,736.5946,0.290898,-0.216274,0.864873,-16.18322,-20.52753,118.7667
92782.88,19.14,736.7769,0.045293,-0.244106,0.981572,-12.73201,-19.0177,121.5204
92782.28,19.14,736.8298,0.221563,-0.190396,0.883916,-9.437166,-16.57552,122.9059
92785.04,19.16,736.584,0.282109,-0.319302,1.059697,-10.30762,-16.626,122.4954
92777.77,19.15,737.2314,0.137578,-0.19186,0.834111,-11.46251,-15.87961,114.918
92780.44,19.16,736.9936,0.012578,-0.127407,1.069463,-11.78863,-12.66125,114.9555
92778.1,19.16,737.2023,0.109258,-0.253872,0.937627,-9.194708,-14.13945,125.1893
92782.38,19.15,736.8218,0.351445,-0.275845,0.947881,-12.53475,-13.87077,130.5202
92779.69,19.15,737.0623,0.153691,-0.283169,0.871221,-15.51148,-17.16559,131.3863
92780.73,19.16,736.9672,0.210332,-0.081509,0.954717,-14.01362,-14.24264,136.5821
92779.48,19.16,737.0782,0.190313,-0.341274,0.968877,-11.95906,-11.92046,148.9499
92783.09,19.16,736.7558,0.250371,-0.198208,0.776982,-10.86543,-15.60793,157.0226
92785.04,19.16,736.584,0.370977,-0.440396,1.108037,-12.26556,-20.87864,160.6408
92785.34,19.16,736.5576,0.270879,-0.219204,0.763311,-14.9453,-21.63728,149.7646
92786.13,19.13,736.4863,0.234746,-0.352993,1.085088,-13.53377,-20.90401,144.6579
92785.17,19.14,736.5709,0.323613,-0.16354,0.768682,-11.75564,-21.87285,147.1839
92781.8,19.13,736.8721,0.396367,-0.353481,0.849248,-16.06986,-23.0571,143.2131
92782.78,19.13,736.7849,0.207891,-0.141567,0.805791,-18.29533,-23.84925,130.8233
92777.88,19.13,737.2235,0.194707,-0.213345,1.027471,-15.29481,-19.05068,132.5157
92776.53,19.13,737.3424,0.421758,-0.345669,0.704717,-10.07538,-24.42783,145.4516
92775.98,19.1,737.3926,0.308477,-0.84811,1.423955,-16.24012,-26.83691,134.6224
92776.88,19.1,737.3133,0.197148,-0.122036,0.60999,-17.33676,-20.22879,130.3211
92775.11,19.08,737.4719,0.329473,-0.250454,0.526006,-13.8553,-20.48586,136.295
92775.11,19.08,737.4719,0.368535,-0.553189,1.176885,-16.88543,-23.74463,130.495
92778.77,19.09,737.1442,0.169805,-0.03854,0.821416,-16.97591,-23.81597,121.7945
92780.05,19.08,737.028,0.238164,-0.187466,0.916143,-14.9498,-23.95839,127.8701
92777.65,19.07,737.242,0.49793,-0.725552,1.317998,-17.33865,-26.75098,128.1012
92782.52,19.07,736.8087,0.28748,-0.136685,0.551885,-19.56814,-29.22376,121.6207
92780.87,19.06,736.9566,0.224004,-0.148403,1.093389,-17.99534,-23.65928,124.1489
92787.02,19.06,736.407,0.29041,-0.276821,0.648564,-16.62637,-23.33953,132.0207
92793.56,19.05,735.8204,0.335332,-0.263638,0.850225,-18.47354,-29.17194,134.0186
92786.89,19.04,736.4176,0.268438,-0.159146,0.840947,-17.21567,-21.63395,131.257
92784.13,19.03,736.6633,0.211797,-0.345669,0.997686,-15.53603,-19.84889,136.6396
92781.61,19,736.8906,0.451543,-0.319302,0.947881,-16.53666,-19.69881,141.1393
92784.32,18.98,736.6475,0.358281,-0.188442,0.672979,-16.20951,-24.46542,139.3156
92785.59,18.97,736.5339,0.303594,-0.165493,0.873662,-16.21712,-16.84035,137.4834
92781.56,18.96,736.8932,0.291387,-0.494106,1.119268,-15.6774,-22.87636,144.7043
92785.05,18.95,736.5814,0.393926,-0.328091,0.722295,-16.15621,-23.94161,145.9462
92785.11,18.95,736.5761,0.400273,-0.198208,0.671514,-17.52143,-24.92762,137.0891
92784.84,18.96,736.5999,0.191777,-0.342251,0.964971,-14.67526,-25.7772,135.1152
92780.55,18.96,736.983,0.055059,-0.263638,1.097783,-10.45894,-28.37299,140.6715
92779.33,18.97,737.094,0.195684,-0.186489,0.846807,-7.914762,-24.88701,147.8661
92790.2,18.97,736.1216,0.17127,-0.45895,1.043096,-8.250753,-24.66771,147.8431
92791.45,18.97,736.0081,0.171758,-0.124478,0.732549,-7.596873,-22.7648,146.5483
92786.55,18.97,736.4467,0.177129,-0.477505,1.14124,-8.521135,-18.53785,149.1307
92784.13,18.96,736.6633,0.298711,-0.16647,0.677861,-10.18995,-17.97555,154.2913
92783.17,18.96,736.7505,0.140996,-0.081021,0.866338,-12.30476,-18.42199,149.5966
92781.47,18.95,736.9011,0.218145,-0.479458,1.08167,-8.160725,-18.98922,157.4258
92780.71,18.94,736.9698,0.304082,-0.326626,0.84583,-10.45289,-20.62465,160.2
92808.09,18.92,734.5204,0.024785,-0.152798,0.771611,-0.564639,-13.17446,184.823
92823.22,18.88,733.1702,-0.157344,-0.068325,1.162725,1.051069,-12.51373,209.5031
92818.29,18.88,733.6115,-0.054316,-0.140591,0.838018,-0.511495,-9.57465,227.4822
92814.34,18.88,733.9629,-0.106563,-0.300747,1.056768,-1.665158,-9.255737,255.8716
92815.59,18.88,733.8519,-0.102656,-0.16354,0.961553,-1.42779,-3.160028,280.2766
92824.86,18.88,733.0223,0.155645,-0.105435,0.863896,-5.232128,-5.379008,292.8329
92816.22,18.87,733.7964,0.418828,-0.159634,0.930791,-17.5267,-5.230184,295.5643
92814.25,18.87,733.9708,0.580449,-0.060024,0.794561,-32.93775,-1.257148,295.6266
92816.52,18.87,733.77,0.610234,0.062046,0.731084,-37.84392,4.202529,292.7896
92815.96,18.88,733.8176,0.339727,0.104038,0.893193,-12.5461,2.015437,294.9377
92795.23,18.88,735.6725,-0.186641,0.030796,0.992803,16.90401,-1.665293,297.4273
92800.48,18.88,735.2021,-0.336543,-0.049282,0.908818,26.30882,-4.50381,295.5136
92801.05,18.87,735.1519,-0.100215,-0.485317,0.975713,9.522672,-2.975954,290.4793
92804.39,18.87,734.8534,-0.061641,-0.233853,0.920049,-4.843372,-5.947302,273.578
92813.27,18.87,734.0607,0.07166,-0.141567,0.989873,-5.913472,-9.559229,249.3164
92809.59,18.87,734.3883,0.192754,-0.124966,1.085088,-7.541017,-9.905999,230.0948
92803.67,18.87,734.9168,0.26209,-0.148892,0.989873,-9.579859,-9.886249,216.4401
92826.95,18.72,732.8373,-0.154902,-0.583462,1.131963,-11.45858,-20.31785,319.5324
92819.47,18.73,733.5058,0.364629,-0.210415,1.012822,-16.81494,-15.1868,321.7244
92815.52,18.73,733.8572,0.220586,0.013706,0.812627,-24.2634,-4.97926,327.5155
92801.63,18.72,735.0991,-0.174434,-0.176724,1.011846,6.922392,-12.47591,322.8826
92798.28,18.71,735.4003,-0.414668,-0.29147,0.890264,22.72409,-17.82444,319.535
92809.27,18.66,734.4174,0.46082,-0.068325,0.956182,-16.4858,-7.057442,344.7335
92801.97,18.65,735.07,0.30457,-0.498989,0.871709,-13.96679,-29.99366,340.8615
92829.96,18.66,732.5678,0.257207,-0.573208,0.713506,-16.66245,-38.86276,339.9083
92829.96,18.66,732.5678,0.185918,-0.440884,0.962529,-4.429669,-16.53328,343.1127
92805.42,18.67,734.7609,0.175176,-0.361782,0.885869,-10.03203,-24.10624,344.9355
92818.59,18.67,733.5825,0.203008,-0.350063,0.833135,-11.23452,-29.79817,343.2484
92821.22,18.67,733.3499,0.492559,-0.37936,0.961553,-19.09845,-25.64723,345.3787
92816.72,18.68,733.7515,0.556523,-0.28854,0.827764,-43.22495,-14.74563,348.089
92814.71,18.68,733.9312,0.653691,-0.140591,0.439092,-51.29128,-14.71208,355.1922
92813.7,18.67,734.0211,0.505254,-0.035122,0.763799,-31.44621,-9.787247,357.092
92807.81,18.68,734.5469,0.107793,0.140171,1.053838,-9.874379,1.322884,359.0186
92810.7,18.67,734.2879,-0.151484,0.230503,0.978154,6.188295,8.420687,1.498001
92810.11,18.68,734.3408,-0.353145,0.227573,0.866826,15.65633,8.652658,3.622772
92827.27,18.65,732.8082,0.026738,-0.37106,0.897588,1.170294,-21.27789,355.5423
92826.44,18.67,732.8822,0.1825,-0.305142,0.922979,-8.865526,-16.8367,356.7733
92805.16,18.67,734.7847,0.23377,-0.172817,0.918096,-14.51647,-10.70774,358.3522
92806.67,18.66,734.6499,0.225469,-0.153286,0.95667,-11.48329,-8.651555,4.77829
92811.36,18.67,734.2298,0.174688,-0.075161,1.009893,-8.621512,-6.05103,4.836685
92809.69,18.67,734.3804,0.107305,-0.039028,0.984502,-6.595212,-2.364011,5.809692
